단축코드,한글 종목약명,상장일,시장구분,증권구분,주식종류,액면가,상장주식수
43590,웰킵스하이텍,2001-12-20,KOSDAQ,주권,보통주,500,27136762
196700,웹스,2015-08-24,KOSDAQ,주권,보통주,500,14364144
69080,웹젠,2003-05-23,KOSDAQ GLOBAL,주권,보통주,500,34600884
53580,웹케시,2019-01-25,KOSDAQ,주권,보통주,500,13636248
479960,위너스,2025-02-24,KOSDAQ,주권,보통주,200,6851000
377460,위니아에이드,2022-06-23,KOSDAQ,주권,보통주,500,62055687
44340,위닉스,2000-10-24,KOSDAQ,주권,보통주,500,17873425
330350,위더스제약,2020-07-03,KOSDAQ,주권,보통주,200,13202139
348350,위드텍,2020-10-30,KOSDAQ,주권,보통주,500,10183600
112040,위메이드,2009-12-18,KOSDAQ,주권,보통주,500,33948483
101730,위메이드맥스,2009-06-03,KOSDAQ,주권,보통주,500,83803286
123420,위메이드플레이,2010-11-10,KOSDAQ,주권,보통주,500,10552334
65370,위세아이텍,2020-02-10,KOSDAQ,주권,보통주,500,7383954
140660,위월드,2013-12-26,KONEX,주권,보통주,500,2487252
38620,위즈코프,2000-05-04,KOSDAQ,주권,보통주,500,75729465
299900,위지윅스튜디오,2018-12-20,KOSDAQ,주권,보통주,500,171048884
36090,위지트,1999-12-10,KOSDAQ,주권,보통주,500,118392284
459100,위츠,2024-11-20,KOSDAQ,주권,보통주,500,13307000
136540,윈스테크넷,2011-05-02,KOSDAQ,주권,보통주,500,12279746
97800,윈팩,2013-03-07,KOSDAQ,주권,보통주,500,136450229
192390,윈하이텍,2014-07-25,KOSDAQ,주권,보통주,500,11032229
8600,윌비스,1989-07-28,KOSPI,주권,보통주,1000,67236039
335870,윙스풋,2019-12-09,KOSDAQ,주권,보통주,100,16750473
900340,윙입푸드,2018-11-30,KOSDAQ,외국주권,보통주,무액면,50330928
14830,유니드,2004-12-03,KOSPI,주권,보통주,5000,6767600
446070,유니드비티플러스,2022-11-28,KOSPI,주권,보통주,1000,10611215
36200,유니셈,1999-12-10,KOSDAQ,주권,보통주,500,30664223
18000,유니슨,1996-01-10,KOSDAQ,주권,보통주,500,221714443
47400,유니온머티리얼,2009-09-29,KOSPI,주권,보통주,500,42000000
203450,유니온바이오메트릭스,2016-12-07,KOSDAQ,주권,보통주,500,14079007
910,유니온,1996-07-03,KOSPI,주권,보통주,500,15611619
11330,유니켐,1989-12-14,KOSPI,주권,보통주,500,93263998
77500,유니퀘스트,2004-08-05,KOSPI,주권,보통주,500,21600102
11320,유니크,1993-12-29,KOSDAQ,주권,보통주,500,19320695
86390,유니테스트,2006-12-05,KOSDAQ,주권,보통주,500,21134126
241690,유니테크노,2016-09-20,KOSDAQ,주권,보통주,500,24470706
142210,유니트론텍,2016-02-02,KOSDAQ,주권,보통주,500,21010071
121060,유니포인트,2014-10-24,KONEX,주권,보통주,500,5981670
389680,유디엠텍,2024-11-20,KOSDAQ,주권,보통주,100,41592465
88340,유라클,2024-08-16,KOSDAQ,주권,보통주,500,4358068
48430,유라테크,2001-01-11,KOSDAQ,주권,보통주,500,11520000
206650,유바이오로직스,2017-01-24,KOSDAQ,주권,보통주,500,36672307
89850,유비벨록스,2010-06-18,KOSDAQ,주권,보통주,500,14730199
495810,유비씨,2024-12-23,KONEX,주권,보통주,100,2500000
84440,유비온,2022-11-18,KOSDAQ,주권,보통주,100,19712800
32620,유비케어,1997-05-02,KOSDAQ,주권,보통주,500,52197139
264450,유비쿼스,2017-03-31,KOSDAQ,주권,보통주,500,14665493
78070,유비쿼스홀딩스,2009-01-23,KOSDAQ,주권,보통주,500,17604772
2920,유성기업,1988-10-10,KOSPI,주권,보통주,500,25947500
24800,유성티엔에스,1999-12-10,KOSDAQ,주권,보통주,500,37051812
700,유수홀딩스,1956-03-03,KOSPI,주권,보통주,2500,26041812
54930,유신,2002-01-15,KOSDAQ,주권,보통주,5000,3000000
69330,유아이디,2003-08-18,KOSDAQ,주권,보통주,500,14191091
49520,유아이엘,2001-08-02,KOSDAQ,주권,보통주,500,32247404
444920,유안타제11호스팩,2023-09-01,KOSDAQ,주권,보통주,100,5240000
446150,유안타제12호스팩,2023-03-17,KOSDAQ,주권,보통주,100,4770000
450940,유안타제14호스팩,2023-07-27,KOSDAQ,주권,보통주,100,4540000
473050,유안타제15호스팩,2024-02-29,KOSDAQ,주권,보통주,100,7010000
474490,유안타제16호스팩,2024-05-02,KOSDAQ,주권,보통주,100,5510000
493790,유안타제17호스팩,2025-01-23,KOSDAQ,주권,보통주,100,5310000
3475,유안타증권우,1989-03-22,KOSPI,주권,구형우선주,5000,12912212
3470,유안타증권,1988-01-21,KOSPI,주권,보통주,5000,199596576
263770,유에스티,2017-04-06,KOSDAQ,주권,보통주,100,23700172
337840,유엑스엔,2019-11-28,KONEX,주권,보통주,500,4747536
72130,유엔젤,2003-07-01,KOSPI,주권,보통주,500,12895454
225,유유제약1우,1990-01-05,KOSPI,주권,구형우선주,1000,2266930
227,유유제약2우B,2000-06-20,KOSPI,주권,신형우선주,1000,325560
220,유유제약,1975-11-18,KOSPI,주권,보통주,1000,17032351
388720,유일로보틱스,2022-03-18,KOSDAQ,주권,보통주,500,11696795
340930,유일에너테크,2021-02-25,KOSDAQ,주권,보통주,500,34204450
23410,유진기업,1994-10-07,KOSDAQ,주권,보통주,500,77310863
468760,유진스팩10호,2024-02-29,KOSDAQ,주권,보통주,100,4240000
488060,유진스팩11호,2024-10-31,KOSDAQ,주권,보통주,100,4720000
0105P0,유진스팩12호,2025-12-11,KOSDAQ,주권,보통주,100,5660000
56080,유진로봇,2001-11-13,KOSDAQ,주권,보통주,500,37512152
84370,유진테크,2006-01-17,KOSDAQ,주권,보통주,500,22916042
240600,유진테크놀로지,2023-11-02,KOSDAQ,주권,보통주,500,6928151
1200,유진투자증권,1987-08-24,KOSPI,주권,보통주,5000,96866418
221800,유투바이오,2023-11-02,KOSDAQ,주권,보통주,500,13544196
179900,유티아이,2017-09-27,KOSDAQ,주권,보통주,500,19587045
263050,유틸렉스,2018-12-24,KOSDAQ,주권,보통주,500,36834856
105,유한양행우,1995-02-21,KOSPI,주권,구형우선주,1000,1180940
100,유한양행,1962-11-01,KOSPI,주권,보통주,1000,79968437
3465,유화증권우,1990-02-20,KOSPI,주권,구형우선주,1000,17476425
3460,유화증권,1987-08-24,KOSPI,주권,보통주,1000,56702415
191410,육일씨엔에쓰,2015-12-24,KOSDAQ,주권,보통주,500,11204255
372170,윤성에프앤씨,2022-11-14,KOSDAQ,주권,보통주,100,7979048
146060,율촌,2023-09-08,KOSDAQ,주권,보통주,100,24015595
8730,율촌화학,1988-08-30,KOSPI,주권,보통주,500,24800000
72770,율호,2007-07-25,KOSDAQ,주권,보통주,500,80177223
8250,이건산업,1988-10-21,KOSPI,주권,보통주,5000,10952635
39020,이건홀딩스,2000-05-04,KOSDAQ,주권,보통주,1000,22584709
25820,이구산업,1995-08-18,KOSPI,주권,보통주,500,33442000
67920,이글루,2010-08-04,KOSDAQ,주권,보통주,500,10996119
44960,이글벳,2000-11-16,KOSDAQ,주권,보통주,500,12641883
303530,이노뎁,2021-06-18,KOSDAQ,주권,보통주,500,7339299
296640,이노룰스,2022-10-07,KOSDAQ,주권,보통주,500,5178252
302430,이노메트리,2018-12-12,KOSDAQ,주권,보통주,500,9833208
279060,이노벡스,2019-04-12,KONEX,주권,보통주,100,9807866
214320,이노션,2015-07-17,KOSPI,주권,보통주,500,40000000
462350,이노스페이스,2024-07-02,KOSDAQ,주권,보통주,1000,20621029
274400,이노시뮬레이션,2023-07-06,KOSDAQ,주권,보통주,500,9086493
73490,이노와이어리스,2005-02-04,KOSDAQ,주권,보통주,500,7603846
215790,이노인스트루먼트,2015-05-08,KOSDAQ,주권,보통주,500,40283149
344860,이노진,2023-02-20,KOSDAQ,주권,보통주,100,12030000
469610,이노테크,2025-11-07,KOSDAQ,주권,보통주,500,8876900
88390,이녹스,2006-10-20,KOSDAQ,주권,보통주,500,9385844
272290,이녹스첨단소재,2017-07-10,KOSDAQ GLOBAL,주권,보통주,500,20227658
53350,이니텍,2001-11-15,KOSDAQ,주권,보통주,500,23021065
452400,이닉스,2024-02-01,KOSDAQ,주권,보통주,500,9071428
264850,이랜시스,2017-06-01,KOSDAQ,주권,보통주,100,30294612
54210,이랜텍,2002-05-09,KOSDAQ,주권,보통주,500,25291210
9730,이렘,1990-07-27,KOSDAQ,주권,보통주,500,61877172
65440,이루온,2003-01-28,KOSDAQ,주권,보통주,500,27275020
88260,이리츠코크렙,2018-06-27,KOSPI,부동산투자회사,보통주,500,63341590
139480,이마트,2011-06-10,KOSPI,주권,보통주,5000,27595819
424870,이뮨온시아,2025-05-19,KOSDAQ,주권,보통주,500,74165069
115610,이미지스,2010-02-26,KOSDAQ,주권,보통주,500,23637538
478110,이베스트스팩6호,2024-07-12,KOSDAQ,주권,보통주,100,5020000
131400,이브이첨단소재,2010-12-27,KOSDAQ,주권,보통주,500,59591882
208850,이비테크,2016-06-22,KONEX,주권,보통주,1000,2820250
351330,이삭엔지니어링,2021-04-21,KOSDAQ,주권,보통주,500,8288520
80010,이상네트웍스,2005-09-30,KOSDAQ,주권,보통주,500,9835071
379390,이성씨엔아이,2021-06-04,KONEX,주권,보통주,500,2841460
457190,이수스페셜티케미컬,2023-05-31,KOSPI,주권,보통주,1000,30208280
86890,이수앱지스,2009-02-03,KOSDAQ,주권,보통주,500,39947006
7660,이수페타시스,2003-10-07,KOSPI,주권,보통주,1000,73409219
5950,이수화학,1988-04-28,KOSPI,주권,보통주,5000,26294169
15020,이스타코,1988-12-23,KOSPI,주권,보통주,500,42851600
47560,이스트소프트,2008-07-01,KOSDAQ,주권,보통주,500,11712292
900110,이스트아시아홀딩스,2010-04-23,KOSDAQ,외국주권,보통주,무액면,26286743
239340,이스트에이드,2016-06-09,KOSDAQ,주권,보통주,100,26979634
67010,이씨에스,2007-12-18,KOSDAQ,주권,보통주,500,12294000
341310,이앤에치,2019-12-27,KONEX,주권,보통주,100,17293400
418620,E8,2024-02-23,KOSDAQ,주권,보통주,500,12850477
456070,이엔셀,2024-08-23,KOSDAQ,주권,보통주,500,10904605
102710,이엔에프테크놀로지,2009-05-28,KOSDAQ,주권,보통주,500,14287836
74610,이엔플러스,2003-12-23,KOSPI,주권,보통주,500,73374729
41520,이엘씨,2003-07-04,KOSDAQ,주권,보통주,500,12188730
63760,이엘피,2017-04-06,KOSDAQ,주권,보통주,500,9325130
123570,이엠넷,2011-11-25,KOSDAQ,주권,보통주,500,22276078
278990,EMB,2017-10-31,KONEX,주권,보통주,500,8064777
83470,이엠앤아이,2008-09-18,KOSDAQ,주권,보통주,500,21340329
95190,이엠코리아,2007-10-29,KOSDAQ,주권,보통주,500,65260462
91120,이엠텍,2007-05-02,KOSDAQ,주권,보통주,500,17132936
232530,이엠티,2015-12-30,KONEX,주권,보통주,500,25614304
102460,이연제약,2010-06-10,KOSPI,주권,보통주,500,18586811
39030,이오테크닉스,2000-08-24,KOSDAQ GLOBAL,주권,보통주,500,12319550
294090,이오플로우,2020-09-14,KOSDAQ,주권,보통주,100,35079105
245620,EDGC,2018-06-26,KOSDAQ,주권,보통주,100,138493951
88290,이원컴포텍,2009-12-01,KOSDAQ,주권,보통주,500,39880364
84680,이월드,2005-07-26,KOSPI,주권,보통주,1000,141806193
37370,EG,2000-01-11,KOSDAQ,주권,보통주,1000,8624972
353810,이지바이오,2020-06-05,KOSDAQ,주권,보통주,100,33081920
261520,이지스,2025-12-11,KOSDAQ,주권,보통주,100,9551420
350520,이지스레지던스리츠,2020-08-05,KOSPI,부동산투자회사,보통주,1000,36866202
334890,이지스밸류플러스리츠,2020-07-16,KOSPI,부동산투자회사,보통주,1000,69448683
99750,이지케어텍,2019-03-22,KOSDAQ,주권,보통주,500,6834776
377330,이지트로닉스,2022-02-04,KOSDAQ,주권,보통주,500,8139954
35810,이지홀딩스,1999-11-23,KOSDAQ,주권,보통주,500,64516185
92130,이크레더블,2008-10-24,KOSDAQ,주권,보통주,500,12043600
134060,이퓨쳐,2011-04-27,KOSDAQ,주권,보통주,500,4769250
1840,이화공영,1994-11-23,KOSDAQ,주권,보통주,500,22283636
760,이화산업,1994-04-29,KOSPI,주권,보통주,5000,2800000
14990,인디에프,1989-06-20,KOSPI,주권,보통주,500,75112995
41830,인바디,2000-12-14,KOSDAQ,주권,보통주,500,13480882
352940,인바이오,2020-12-11,KOSDAQ,주권,보통주,500,10867730
101140,인바이오젠,2008-04-02,KOSPI,주권,보통주,500,10044216
216400,인바이츠바이오코아,2015-06-29,KONEX,주권,보통주,500,7711315
79950,인베니아,2005-02-04,KOSDAQ,주권,보통주,500,5800000
389470,인벤티지랩,2022-11-22,KOSDAQ,주권,보통주,500,12408061
277410,인산가,2017-09-29,KOSDAQ,주권,보통주,100,38411505
60150,인선이엔티,2002-06-14,KOSDAQ,주권,보통주,500,46563612
33230,인성정보,1999-07-30,KOSDAQ,주권,보통주,500,50515380
450520,인스웨이브,2023-09-25,KOSDAQ,주권,보통주,500,14704578
6490,인스코비,1985-01-17,KOSPI,주권,보통주,500,125886117
465480,인스피언,2024-10-18,KOSDAQ,주권,보통주,100,10137772
37330,인지디스플레,1999-12-14,KOSDAQ,주권,보통주,500,43885224
100030,인지소프트,2010-05-25,KOSDAQ,주권,보통주,500,3283714
23800,인지컨트롤스,1997-06-23,KOSPI,주권,보통주,500,15809197
34590,인천도시가스,2006-11-07,KOSPI,주권,보통주,5000,4374754
211050,인카금융서비스,2022-02-16,KOSDAQ,주권,보통주,100,51379800
83640,인콘,2005-12-27,KOSDAQ,주권,보통주,100,77720351
64090,인크레더블버즈,2002-12-17,KOSDAQ,주권,보통주,500,49742745
216050,인크로스,2016-10-31,KOSDAQ,주권,보통주,500,12843222
49070,인탑스,2002-02-21,KOSDAQ,주권,보통주,500,17200000
311960,인터로이드,2022-11-29,KONEX,주권,보통주,500,3062664
119610,인터로조,2010-07-28,KOSDAQ,주권,보통주,500,11413747
17250,인터엠,1996-01-03,KOSDAQ,주권,보통주,500,21045467
129260,인터지스,2011-12-16,KOSPI,주권,보통주,500,29747874
51370,인터플렉스,2003-01-22,KOSDAQ,주권,보통주,500,23327472
64290,인텍플러스,2011-01-05,KOSDAQ,주권,보통주,500,12863962
189300,인텔리안테크,2016-10-18,KOSDAQ,주권,보통주,500,10733334
287840,인투셀,2025-05-23,KOSDAQ,주권,보통주,500,14997600
150840,인트로메딕,2013-12-19,KOSDAQ,주권,보통주,100,42997901
48530,인트론바이오,2011-01-26,KOSDAQ,주권,보통주,500,34150762
23810,인팩,2004-09-21,KOSPI,주권,보통주,500,10000000
115310,인포바인,2010-02-09,KOSDAQ,주권,보통주,500,3192883
39290,인포뱅크,2006-07-04,KOSDAQ,주권,보통주,500,8693978
71200,인피니트헬스케어,2010-05-26,KOSDAQ,주권,보통주,500,24396458
101930,인화정공,2010-10-22,KOSDAQ,주권,보통주,500,9232882
249420,일동제약,2016-08-31,KOSPI,주권,보통주,1000,31638252
230,일동홀딩스,1975-06-28,KOSPI,주권,보통주,1000,11540400
13360,일성건설,1989-12-02,KOSPI,주권,보통주,500,54024880
3120,일성아이에스,1985-01-14,KOSPI,주권,보통주,1000,13300000
333430,일승,2019-11-06,KOSDAQ,주권,보통주,100,30726747
68330,일신바이오,2007-12-26,KOSDAQ,주권,보통주,100,44216140
3200,일신방직,1973-05-23,KOSPI,주권,보통주,500,22960000
7110,일신석재,1986-03-04,KOSPI,주권,보통주,500,77456610
7575,일양약품우,1989-12-21,KOSPI,주권,구형우선주,2500,445080
7570,일양약품,1974-08-28,KOSPI,주권,보통주,2500,19085664
178780,일월지엠엘,2015-06-30,KOSDAQ,주권,보통주,500,18639195
8500,일정실업,1994-08-12,KOSPI,주권,보통주,1000,6000000
19540,일지테크,1992-11-03,KOSDAQ,주권,보통주,500,13513500
81000,일진다이아,2004-12-22,KOSPI,주권,보통주,1000,14202975
20760,일진디스플,2002-01-09,KOSPI,주권,보통주,500,51513741
103590,일진전기,2008-08-01,KOSPI,주권,보통주,1000,47685390
94820,일진파워,2007-11-06,KOSDAQ,주권,보통주,500,15078709
271940,일진하이솔루스,2021-09-01,KOSPI,주권,보통주,500,36313190
15860,일진홀딩스,1990-03-22,KOSPI,주권,보통주,1000,49347483
226320,잇츠한불,2015-12-28,KOSPI,주권,보통주,500,21929315
950140,잉글우드랩,2016-10-14,KOSDAQ,주식예탁증권,보통주,0,19867866
49550,잉크테크,2002-02-28,KOSDAQ,주권,보통주,500,19606277
389020,자람테크놀로지,2023-03-07,KOSDAQ,주권,보통주,500,6197730
254120,자비스,2016-12-02,KOSDAQ,주권,보통주,100,30754270
43910,자연과환경,2005-11-18,KOSDAQ,주권,보통주,500,113391457
234920,자이글,2016-09-06,KOSDAQ,주권,보통주,500,13530910
289220,자이언트스텝,2021-03-24,KOSDAQ,주권,보통주,500,22312221
317400,자이에스앤디,2019-11-06,KOSPI,주권,보통주,1000,38782520
33240,자화전자,1999-01-06,KOSPI,주권,보통주,500,21756636
174880,장원테크,2016-07-15,KOSDAQ,주권,보통주,500,4381265
49630,재영솔루텍,2003-01-24,KOSDAQ,주권,보통주,500,116897560
417840,저스템,2022-10-28,KOSDAQ,주권,보통주,500,7262750
950,전방,1968-10-21,KOSPI,주권,보통주,5000,1680000
79900,전진건설로봇,2024-08-19,KOSPI,주권,보통주,500,14592545
110020,전진바이오팜,2018-12-14,KOSDAQ,주권,보통주,500,9058762
208140,정다운,2014-12-17,KOSDAQ,주권,보통주,100,32684246
40420,정상제이엘에스,2000-08-01,KOSDAQ,주권,보통주,500,15677552
45510,정원엔시스,2000-09-07,KOSDAQ,주권,보통주,500,32209292
217190,제너셈,2015-09-25,KOSDAQ,주권,보통주,500,13153761
95700,제넥신,2009-09-15,KOSDAQ,주권,보통주,500,45540494
122310,제노레이,2018-05-28,KOSDAQ,주권,보통주,500,14553844
361390,제노코,2021-03-24,KOSDAQ,주권,보통주,500,8800789
66830,제노텍,2016-07-18,KONEX,주권,보통주,500,5667180
225220,제놀루션,2020-07-24,KOSDAQ,주권,보통주,500,19190021
123330,제닉,2011-08-03,KOSDAQ,주권,보통주,500,7968680
381620,제닉스로보틱스,2024-09-30,KOSDAQ,주권,보통주,100,13117920
159580,제로투세븐,2013-02-19,KOSDAQ,주권,보통주,500,20032636
147830,제룡산업,2012-02-13,KOSDAQ,주권,보통주,500,20000000
33100,제룡전기,1997-08-18,KOSDAQ,주권,보통주,500,16062409
79370,제우스,2006-02-01,KOSDAQ,주권,보통주,500,31016990
67290,JW신약,2003-02-11,KOSDAQ,주권,보통주,500,53376126
54950,제이브이엠,2006-06-07,KOSDAQ,주권,보통주,500,12089892
23440,제이스코홀딩스,1994-10-07,KOSDAQ,주권,보통주,500,88616044
90470,제이스텍,2007-01-10,KOSDAQ,주권,보통주,500,17476594
137950,제이씨케미칼,2011-08-08,KOSDAQ,주권,보통주,500,22267814
33320,제이씨현시스템,1997-11-10,KOSDAQ,주권,보통주,500,19114432
417500,제이아이테크,2022-11-04,KOSDAQ,주권,보통주,100,32784744
348950,제이알글로벌리츠,2020-08-07,KOSPI,부동산투자회사,보통주,1000,197376000
204270,제이앤티씨,2020-03-04,KOSDAQ,주권,보통주,500,57848466
127120,제이에스링크,2011-12-26,KOSDAQ,주권,보통주,500,31828466
194370,제이에스코퍼레이션,2016-02-04,KOSPI,주권,보통주,100,29016758
26040,제이에스티나,1999-12-21,KOSDAQ,주권,보통주,500,16503790
452160,제이엔비,2023-11-24,KOSDAQ,주권,보통주,100,9617527
126880,제이엔케이글로벌,2011-01-31,KOSDAQ,주권,보통주,500,23204903
322510,제이엘케이,2019-12-11,KOSDAQ,주권,보통주,100,25528892
254160,제이엠멀티,2021-12-13,KONEX,주권,보통주,500,5160000
33050,제이엠아이,1997-08-18,KOSDAQ,주권,보통주,1000,32579342
94970,제이엠티,2007-10-12,KOSDAQ,주권,보통주,500,16748240
418550,제이오,2023-02-16,KOSDAQ,주권,보통주,100,32017673
35900,JYP Ent.,2001-08-30,KOSDAQ GLOBAL,주권,보통주,500,35532492
60230,제이케이시냅스,2002-06-25,KOSDAQ,주권,보통주,500,7918286
420570,제이투케이바이오,2024-03-25,KOSDAQ,주권,보통주,500,5847483
89790,제이티,2006-10-27,KOSDAQ,주권,보통주,500,10315513
950170,JTC,2018-04-06,KOSDAQ,주식예탁증권,보통주,무액면,51746348
0010V0,제이피아이헬스케어,2025-08-21,KOSDAQ,주권,보통주,500,5105400
30000,제일기획,1998-03-03,KOSPI,주권,보통주,200,115041225
52670,제일바이오,2002-01-24,KOSDAQ,주권,보통주,500,29129064
